,IT0000066123,IT0005495657,IT0005508921,IT0005218380,IT0003497168,NL0015000LU4,IT0004176001,FR0013506730,FR0010386334,FR001400J770,FR0014008VX5,FR0000120404,FR001400PVN6,FR0000131906,FR0000121147,DE000FTG1111,DE000LEG1110,DE0006062144,DE0005470405,DE0008303504,DE000KSAG888,DE000ENER6Y0,DE000A0LD6E6,DE0007030009,DE0008232125,DE000BAY0017,DE000A1PHFF7,DE000TUAG505,DE0005664809,DE000A0D9PT0,Total
2023-08-31,0.72,0.86,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.729999999999999
2023-08-30,0.72,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649999999999999
2023-08-29,0.72,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649999999999999
2023-08-28,0.72,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649999999999999
2023-08-27,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999
2023-08-26,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999
2023-08-25,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999
2023-08-24,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999
2023-08-23,0.7,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.91,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.109999999999999
2023-08-22,0.7,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
2023-08-21,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999
2023-08-20,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-08-19,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-08-18,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-08-17,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8499999999999996
2023-08-16,0.64,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8499999999999996
2023-08-15,0.59,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-08-14,0.59,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-08-13,0.59,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-08-12,0.59,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-08-11,0.59,0.78,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-08-10,0.59,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8899999999999997
2023-08-09,0.59,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8899999999999997
2023-08-08,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699999999999997
2023-08-07,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699999999999997
2023-08-06,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699999999999997
2023-08-05,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699999999999997
2023-08-04,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699999999999997
2023-08-03,0.57,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88
2023-08-02,0.57,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88
2023-08-01,0.57,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88
2023-07-31,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-30,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-29,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-28,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-27,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-26,0.48,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-07-25,0.48,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88
2023-07-24,0.48,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8499999999999996
2023-07-23,0.57,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995
2023-07-22,0.57,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399999999999995
2023-07-21,0.57,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02
2023-07-20,0.57,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02
2023-07-19,0.57,1.08,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02
2023-07-18,0.57,1.15,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2023-07-17,0.57,1.15,0.0,0.0,0.0,0.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2023-07-16,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370000000000001
2023-07-15,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370000000000001
2023-07-14,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370000000000001
2023-07-13,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-12,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-11,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-10,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-09,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-08,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-07,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-06,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-05,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-04,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-03,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001
2023-07-02,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-07-01,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-30,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-29,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-28,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-27,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-26,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-25,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-24,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-23,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-22,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-21,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.69,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91
2023-06-20,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-19,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-18,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-17,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-16,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-15,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
2023-06-14,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82
2023-06-13,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79
2023-06-12,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2023-06-11,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2023-06-10,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2023-06-09,0.67,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2023-06-08,0.77,1.13,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995
2023-06-07,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-06,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-05,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-04,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-03,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-02,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-06-01,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-05-31,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-05-30,0.84,1.21,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.71,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
2023-05-29,0.84,1.16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-05-28,0.84,1.16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-05-27,0.84,1.16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-05-26,0.84,1.16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-05-25,0.84,1.16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-05-24,0.75,1.16,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
2023-05-23,0.75,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2023-05-22,0.75,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.52,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3500000000000005
2023-05-21,0.75,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.52,0.5,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3500000000000005
